id,timestamp,dayoftheweek,value
7W1TR8KTCU,1540450080,0,37
K3V20TCXR5,1540450081,0,99
5WYZMN8HZ5,1540450084,0,68
68F3EC0578,1540450081,0,94
EYDN928H0F,1540450081,0,62
40O3PU5OUC,1540450082,0,33
RECE9K21F5,1540450383,0,40
Y0N0YOQ887,1540450380,0,61
S5PIBIH17G,1540450382,0,95
Q12O4W7G2T,1540450381,0,97
12BVT60R9X,1540450382,0,75
A4QJUH2060,1540450382,0,75
V2FDN456R9,1540450382,0,62
7B55ZP4AMH,1540450383,0,56
TXJE6WDKRU,1540450384,0,100
43Q2S9ZTNH,1540450381,0,49
3P3EEC963F,1540450382,0,74
1HTB15BF7S,1540450384,0,44
H78H8ET93Z,1540450381,0,38
U908LT7CNW,1540450381,0,56
D1L6Y4UWB7,1540450382,0,64
L74L3988H1,1540450384,0,66
N0BOUUOZBA,1540450381,0,95
47T1UUQRYQ,1540450384,0,96
609H9A8L4H,1540450382,0,53
704R1T9IB7,1540450380,0,46
25DIKBGJKT,1540450382,0,72
UK6D4RQ85F,1540450380,0,64
PIZY3BTWRV,1540450380,0,67
8J7L74C9N0,1540450380,0,86
77CK62NV0Y,1540450384,0,48
8N66IZ5J4I,1540450381,0,64
Y3R23R949S,1540450380,0,55
8BMJ9WQ779,1540450382,0,96
Y59XCOTAI1,1540450381,0,35
68V95C7Y4J,1540450382,0,67
78M8Y1O005,1540450381,0,66
9I60985J72,1540450384,0,56
VWV7992WO4,1540450382,0,64
RN4G9TQ244,1540450383,0,99
7W1TR8KTCU,1540450384,0,58
K3V20TCXR5,1540450380,0,58
5WYZMN8HZ5,1540450384,0,49
68F3EC0578,1540450382,0,79
EYDN928H0F,1540450382,0,47
40O3PU5OUC,1540450382,0,99
RECE9K21F5,1540450682,0,63
Y0N0YOQ887,1540450684,0,52
S5PIBIH17G,1540450684,0,43
Q12O4W7G2T,1540450684,0,65
12BVT60R9X,1540450682,0,88
A4QJUH2060,1540450682,0,60
V2FDN456R9,1540450680,0,59
7B55ZP4AMH,1540450681,0,53
TXJE6WDKRU,1540450681,0,72
43Q2S9ZTNH,1540450684,0,95
3P3EEC963F,1540450684,0,57
1HTB15BF7S,1540450681,0,61
H78H8ET93Z,1540450683,0,60
U908LT7CNW,1540450681,0,58
D1L6Y4UWB7,1540450681,0,45
L74L3988H1,1540450681,0,45
N0BOUUOZBA,1540450682,0,58
47T1UUQRYQ,1540450684,0,88
609H9A8L4H,1540450683,0,34
704R1T9IB7,1540450683,0,78
25DIKBGJKT,1540450680,0,72
UK6D4RQ85F,1540450681,0,62
PIZY3BTWRV,1540450682,0,52
8J7L74C9N0,1540450681,0,60
77CK62NV0Y,1540450680,0,73
8N66IZ5J4I,1540450681,0,96
Y3R23R949S,1540450682,0,47
8BMJ9WQ779,1540450684,0,59
Y59XCOTAI1,1540450682,0,53
68V95C7Y4J,1540450682,0,70
78M8Y1O005,1540450683,0,54
9I60985J72,1540450682,0,99
VWV7992WO4,1540450684,0,62
RN4G9TQ244,1540450683,0,66
7W1TR8KTCU,1540450682,0,74
K3V20TCXR5,1540450680,0,57
5WYZMN8HZ5,1540450682,0,65
68F3EC0578,1540450682,0,57
EYDN928H0F,1540450681,0,61
40O3PU5OUC,1540450683,0,56
RECE9K21F5,1540450980,0,42
Y0N0YOQ887,1540450982,0,61
S5PIBIH17G,1540450983,0,55
Q12O4W7G2T,1540450981,0,86
12BVT60R9X,1540450980,0,58
A4QJUH2060,1540450984,0,60
V2FDN456R9,1540450981,0,57
7B55ZP4AMH,1540450983,0,75
TXJE6WDKRU,1540450982,0,49
43Q2S9ZTNH,1540450984,0,76
3P3EEC963F,1540450982,0,51
1HTB15BF7S,1540450981,0,64
H78H8ET93Z,1540450983,0,80
U908LT7CNW,1540450982,0,66
D1L6Y4UWB7,1540450981,0,97
L74L3988H1,1540450982,0,46
N0BOUUOZBA,1540450982,0,49
47T1UUQRYQ,1540450984,0,98
609H9A8L4H,1540450984,0,64
704R1T9IB7,1540450981,0,96
25DIKBGJKT,1540450984,0,34
UK6D4RQ85F,1540450983,0,85
PIZY3BTWRV,1540450981,0,56
8J7L74C9N0,1540450984,0,75
77CK62NV0Y,1540450982,0,64
8N66IZ5J4I,1540450980,0,64
Y3R23R949S,1540450984,0,73
8BMJ9WQ779,1540450981,0,61
Y59XCOTAI1,1540450984,0,63
68V95C7Y4J,1540450984,0,41
78M8Y1O005,1540450983,0,50
9I60985J72,1540450984,0,58
VWV7992WO4,1540450983,0,61
RN4G9TQ244,1540450983,0,40
7W1TR8KTCU,1540450982,0,98
K3V20TCXR5,1540450980,0,63
5WYZMN8HZ5,1540450983,0,55
68F3EC0578,1540450984,0,55
EYDN928H0F,1540450980,0,98
40O3PU5OUC,1540450981,0,97
RECE9K21F5,1540451284,0,96
Y0N0YOQ887,1540451282,0,75
S5PIBIH17G,1540451284,0,65
Q12O4W7G2T,1540451284,0,57
12BVT60R9X,1540451280,0,48
A4QJUH2060,1540451280,0,58
V2FDN456R9,1540451282,0,60
7B55ZP4AMH,1540451284,0,73
TXJE6WDKRU,1540451284,0,60
43Q2S9ZTNH,1540451282,0,73
3P3EEC963F,1540451283,0,67
1HTB15BF7S,1540451282,0,67
H78H8ET93Z,1540451282,0,47
U908LT7CNW,1540451280,0,72
D1L6Y4UWB7,1540451280,0,65
L74L3988H1,1540451282,0,67
N0BOUUOZBA,1540451282,0,48
47T1UUQRYQ,1540451281,0,70
609H9A8L4H,1540451283,0,75
704R1T9IB7,1540451280,0,58
25DIKBGJKT,1540451283,0,63
UK6D4RQ85F,1540451282,0,56
PIZY3BTWRV,1540451284,0,71
8J7L74C9N0,1540451284,0,95
77CK62NV0Y,1540451283,0,53
8N66IZ5J4I,1540451281,0,42
Y3R23R949S,1540451283,0,54
8BMJ9WQ779,1540451283,0,79
Y59XCOTAI1,1540451280,0,49
68V95C7Y4J,1540451284,0,32
78M8Y1O005,1540451284,0,62
9I60985J72,1540451283,0,59
VWV7992WO4,1540451280,0,35
RN4G9TQ244,1540451282,0,60
7W1TR8KTCU,1540451280,0,60
K3V20TCXR5,1540451281,0,53
5WYZMN8HZ5,1540451281,0,72
68F3EC0578,1540451283,0,85
EYDN928H0F,1540451282,0,33
40O3PU5OUC,1540451283,0,71
RECE9K21F5,1540451581,0,77
Y0N0YOQ887,1540451583,0,63
S5PIBIH17G,1540451580,0,59
Q12O4W7G2T,1540451580,0,94
12BVT60R9X,1540451581,0,64
A4QJUH2060,1540451582,0,70
V2FDN456R9,1540451584,0,60
7B55ZP4AMH,1540451583,0,50
TXJE6WDKRU,1540451581,0,98
43Q2S9ZTNH,1540451584,0,58
3P3EEC963F,1540451584,0,99
1HTB15BF7S,1540451584,0,66
H78H8ET93Z,1540451580,0,61
U908LT7CNW,1540451584,0,98
D1L6Y4UWB7,1540451582,0,41
L74L3988H1,1540451583,0,87
N0BOUUOZBA,1540451584,0,60
47T1UUQRYQ,1540451580,0,53
609H9A8L4H,1540451582,0,69
704R1T9IB7,1540451580,0,69
25DIKBGJKT,1540451580,0,42
UK6D4RQ85F,1540451580,0,61
PIZY3BTWRV,1540451582,0,66
8J7L74C9N0,1540451581,0,67
77CK62NV0Y,1540451581,0,58
8N66IZ5J4I,1540451583,0,76
Y3R23R949S,1540451583,0,51
8BMJ9WQ779,1540451580,0,69
Y59XCOTAI1,1540451581,0,53
68V95C7Y4J,1540451580,0,71
78M8Y1O005,1540451580,0,97
9I60985J72,1540451582,0,49
VWV7992WO4,1540451583,0,97
RN4G9TQ244,1540451584,0,51
7W1TR8KTCU,1540451580,0,47
K3V20TCXR5,1540451583,0,81
5WYZMN8HZ5,1540451580,0,67
68F3EC0578,1540451582,0,35
EYDN928H0F,1540451583,0,67
40O3PU5OUC,1540451581,0,75
RECE9K21F5,1540451883,0,75
Y0N0YOQ887,1540451884,0,71
S5PIBIH17G,1540451882,0,69
Q12O4W7G2T,1540451882,0,54
12BVT60R9X,1540451881,0,67
A4QJUH2060,1540451882,0,60
V2FDN456R9,1540451882,0,49
7B55ZP4AMH,1540451882,0,49
TXJE6WDKRU,1540451884,0,54
43Q2S9ZTNH,1540451884,0,60
3P3EEC963F,1540451884,0,52
1HTB15BF7S,1540451881,0,39
H78H8ET93Z,1540451883,0,52
U908LT7CNW,1540451883,0,67
D1L6Y4UWB7,1540451883,0,78
L74L3988H1,1540451880,0,64
N0BOUUOZBA,1540451884,0,65
47T1UUQRYQ,1540451880,0,56
609H9A8L4H,1540451883,0,70
704R1T9IB7,1540451881,0,99
25DIKBGJKT,1540451883,0,95
UK6D4RQ85F,1540451881,0,47
PIZY3BTWRV,1540451882,0,51
8J7L74C9N0,1540451882,0,81
77CK62NV0Y,1540451882,0,67
8N66IZ5J4I,1540451880,0,79
Y3R23R949S,1540451881,0,100
8BMJ9WQ779,1540451884,0,56
Y59XCOTAI1,1540451880,0,49
68V95C7Y4J,1540451881,0,40
78M8Y1O005,1540451881,0,58
9I60985J72,1540451881,0,48
VWV7992WO4,1540451883,0,52
RN4G9TQ244,1540451880,0,79
7W1TR8KTCU,1540451883,0,43
K3V20TCXR5,1540451881,0,78
5WYZMN8HZ5,1540451883,0,61
68F3EC0578,1540451884,0,72
EYDN928H0F,1540451884,0,61
40O3PU5OUC,1540451881,0,67
RECE9K21F5,1540452182,0,75
Y0N0YOQ887,1540452184,0,50
S5PIBIH17G,1540452182,0,46
Q12O4W7G2T,1540452183,0,67
12BVT60R9X,1540452181,0,47
A4QJUH2060,1540452180,0,32
V2FDN456R9,1540452180,0,58
7B55ZP4AMH,1540452184,0,57
TXJE6WDKRU,1540452183,0,60
43Q2S9ZTNH,1540452183,0,69
3P3EEC963F,1540452183,0,55
1HTB15BF7S,1540452182,0,63
H78H8ET93Z,1540452180,0,51
U908LT7CNW,1540452182,0,94
D1L6Y4UWB7,1540452184,0,76
L74L3988H1,1540452183,0,55
N0BOUUOZBA,1540452183,0,95
47T1UUQRYQ,1540452180,0,79
609H9A8L4H,1540452183,0,40
704R1T9IB7,1540452182,0,84
25DIKBGJKT,1540452182,0,54
UK6D4RQ85F,1540452183,0,64
PIZY3BTWRV,1540452184,0,38
8J7L74C9N0,1540452180,0,78
77CK62NV0Y,1540452182,0,65
8N66IZ5J4I,1540452182,0,42
Y3R23R949S,1540452181,0,69
8BMJ9WQ779,1540452181,0,49
Y59XCOTAI1,1540452180,0,60
68V95C7Y4J,1540452180,0,65
78M8Y1O005,1540452181,0,78
9I60985J72,1540452181,0,65
VWV7992WO4,1540452183,0,75
RN4G9TQ244,1540452184,0,47
7W1TR8KTCU,1540452182,0,72
K3V20TCXR5,1540452180,0,50
5WYZMN8HZ5,1540452182,0,99
68F3EC0578,1540452182,0,40
EYDN928H0F,1540452184,0,68
40O3PU5OUC,1540452182,0,100
RECE9K21F5,1540452484,0,56
Y0N0YOQ887,1540452484,0,69
S5PIBIH17G,1540452484,0,71
Q12O4W7G2T,1540452480,0,76
12BVT60R9X,1540452481,0,70
A4QJUH2060,1540452484,0,79
V2FDN456R9,1540452480,0,67
7B55ZP4AMH,1540452484,0,35
TXJE6WDKRU,1540452482,0,62
43Q2S9ZTNH,1540452483,0,50
3P3EEC963F,1540452484,0,69
1HTB15BF7S,1540452484,0,57
H78H8ET93Z,1540452480,0,57
U908LT7CNW,1540452484,0,64
D1L6Y4UWB7,1540452481,0,71
L74L3988H1,1540452480,0,49
N0BOUUOZBA,1540452481,0,53
47T1UUQRYQ,1540452484,0,35
609H9A8L4H,1540452483,0,64
704R1T9IB7,1540452480,0,70
25DIKBGJKT,1540452484,0,76
UK6D4RQ85F,1540452484,0,43
PIZY3BTWRV,1540452483,0,51
8J7L74C9N0,1540452482,0,62
77CK62NV0Y,1540452480,0,71
8N66IZ5J4I,1540452484,0,63
Y3R23R949S,1540452480,0,44
8BMJ9WQ779,1540452480,0,61
Y59XCOTAI1,1540452480,0,99
68V95C7Y4J,1540452480,0,61
78M8Y1O005,1540452481,0,49
9I60985J72,1540452484,0,65
VWV7992WO4,1540452481,0,54
RN4G9TQ244,1540452482,0,98
7W1TR8KTCU,1540452480,0,57
K3V20TCXR5,1540452482,0,94
5WYZMN8HZ5,1540452480,0,50
68F3EC0578,1540452482,0,70
EYDN928H0F,1540452481,0,55
40O3PU5OUC,1540452481,0,64
RECE9K21F5,1540452783,0,74
Y0N0YOQ887,1540452781,0,52
S5PIBIH17G,1540452782,0,61
Q12O4W7G2T,1540452782,0,39
12BVT60R9X,1540452782,0,98
A4QJUH2060,1540452783,0,73
V2FDN456R9,1540452783,0,59
7B55ZP4AMH,1540452780,0,56
TXJE6WDKRU,1540452784,0,56
43Q2S9ZTNH,1540452784,0,62
3P3EEC963F,1540452783,0,80
1HTB15BF7S,1540452780,0,47
H78H8ET93Z,1540452780,0,76
U908LT7CNW,1540452783,0,68
D1L6Y4UWB7,1540452781,0,94
L74L3988H1,1540452782,0,52
N0BOUUOZBA,1540452782,0,76
47T1UUQRYQ,1540452783,0,64
609H9A8L4H,1540452782,0,65
704R1T9IB7,1540452784,0,46
25DIKBGJKT,1540452780,0,70
UK6D4RQ85F,1540452780,0,58
PIZY3BTWRV,1540452780,0,69
8J7L74C9N0,1540452780,0,63
77CK62NV0Y,1540452780,0,73
8N66IZ5J4I,1540452783,0,61
Y3R23R949S,1540452784,0,36
8BMJ9WQ779,1540452784,0,52
Y59XCOTAI1,1540452782,0,50
68V95C7Y4J,1540452783,0,95
78M8Y1O005,1540452784,0,56
9I60985J72,1540452783,0,64
VWV7992WO4,1540452784,0,59
RN4G9TQ244,1540452784,0,98
7W1TR8KTCU,1540452784,0,96
K3V20TCXR5,1540452780,0,57
5WYZMN8HZ5,1540452783,0,60
68F3EC0578,1540452780,0,67
EYDN928H0F,1540452780,0,50
40O3PU5OUC,1540452781,0,78
RECE9K21F5,1540453081,0,44
Y0N0YOQ887,1540453081,0,42
S5PIBIH17G,1540453080,0,62
Q12O4W7G2T,1540453081,0,50
12BVT60R9X,1540453083,0,72
A4QJUH2060,1540453081,0,53
V2FDN456R9,1540453082,0,53
7B55ZP4AMH,1540453084,0,61
TXJE6WDKRU,1540453083,0,60
43Q2S9ZTNH,1540453080,0,68
3P3EEC963F,1540453081,0,54
1HTB15BF7S,1540453080,0,71
H78H8ET93Z,1540453081,0,46
U908LT7CNW,1540453081,0,55
D1L6Y4UWB7,1540453080,0,61
L74L3988H1,1540453080,0,56
N0BOUUOZBA,1540453084,0,66
47T1UUQRYQ,1540453080,0,52
609H9A8L4H,1540453084,0,99
704R1T9IB7,1540453084,0,64
25DIKBGJKT,1540453084,0,53
UK6D4RQ85F,1540453081,0,46
PIZY3BTWRV,1540453082,0,56
8J7L74C9N0,1540453080,0,45
77CK62NV0Y,1540453083,0,53
8N66IZ5J4I,1540453081,0,69
Y3R23R949S,1540453080,0,61
8BMJ9WQ779,1540453081,0,48
Y59XCOTAI1,1540453083,0,52
68V95C7Y4J,1540453083,0,59
78M8Y1O005,1540453084,0,45
9I60985J72,1540453080,0,54
VWV7992WO4,1540453083,0,43
RN4G9TQ244,1540453081,0,52
7W1TR8KTCU,1540453084,0,63
K3V20TCXR5,1540453083,0,48
5WYZMN8HZ5,1540453084,0,49
68F3EC0578,1540453083,0,55
EYDN928H0F,1540453082,0,67
40O3PU5OUC,1540453084,0,62
RECE9K21F5,1540453382,0,56
Y0N0YOQ887,1540453383,0,70
S5PIBIH17G,1540453384,0,74
Q12O4W7G2T,1540453380,0,59
12BVT60R9X,1540453383,0,60
A4QJUH2060,1540453383,0,52
V2FDN456R9,1540453381,0,70
7B55ZP4AMH,1540453383,0,61
TXJE6WDKRU,1540453382,0,82
43Q2S9ZTNH,1540453381,0,59
3P3EEC963F,1540453381,0,75
1HTB15BF7S,1540453382,0,58
H78H8ET93Z,1540453384,0,56
U908LT7CNW,1540453383,0,82
D1L6Y4UWB7,1540453380,0,75
L74L3988H1,1540453382,0,65
N0BOUUOZBA,1540453384,0,97
47T1UUQRYQ,1540453384,0,45
609H9A8L4H,1540453380,0,62
704R1T9IB7,1540453383,0,61
25DIKBGJKT,1540453381,0,69
UK6D4RQ85F,1540453384,0,98
PIZY3BTWRV,1540453380,0,70
8J7L74C9N0,1540453383,0,40
77CK62NV0Y,1540453380,0,56
8N66IZ5J4I,1540453384,0,64
Y3R23R949S,1540453380,0,42
8BMJ9WQ779,1540453383,0,95
Y59XCOTAI1,1540453382,0,83
68V95C7Y4J,1540453380,0,64
78M8Y1O005,1540453382,0,61
9I60985J72,1540453381,0,41
VWV7992WO4,1540453380,0,66
RN4G9TQ244,1540453380,0,66
7W1TR8KTCU,1540453381,0,73
K3V20TCXR5,1540453382,0,80
5WYZMN8HZ5,1540453382,0,44
68F3EC0578,1540453382,0,44
EYDN928H0F,1540453382,0,67
40O3PU5OUC,1540453381,0,78
RECE9K21F5,1540453683,0,68
Y0N0YOQ887,1540453680,0,98
S5PIBIH17G,1540453684,0,60
Q12O4W7G2T,1540453682,0,51
12BVT60R9X,1540453683,0,67
A4QJUH2060,1540453683,0,55
V2FDN456R9,1540453684,0,99
7B55ZP4AMH,1540453682,0,60
TXJE6WDKRU,1540453681,0,72
43Q2S9ZTNH,1540453680,0,57
3P3EEC963F,1540453682,0,69
1HTB15BF7S,1540453684,0,59
H78H8ET93Z,1540453681,0,62
U908LT7CNW,1540453680,0,58
D1L6Y4UWB7,1540453680,0,71
L74L3988H1,1540453680,0,49
N0BOUUOZBA,1540453683,0,57
47T1UUQRYQ,1540453682,0,49
609H9A8L4H,1540453680,0,55
704R1T9IB7,1540453680,0,78
25DIKBGJKT,1540453681,0,86
UK6D4RQ85F,1540453681,0,72
PIZY3BTWRV,1540453683,0,52
8J7L74C9N0,1540453684,0,77
77CK62NV0Y,1540453682,0,69
8N66IZ5J4I,1540453682,0,75
Y3R23R949S,1540453681,0,45
8BMJ9WQ779,1540453681,0,39
Y59XCOTAI1,1540453683,0,49
68V95C7Y4J,1540453684,0,60
78M8Y1O005,1540453684,0,66
9I60985J72,1540453684,0,58
VWV7992WO4,1540453684,0,64
RN4G9TQ244,1540453680,0,54
7W1TR8KTCU,1540453682,0,52
K3V20TCXR5,1540453684,0,60
5WYZMN8HZ5,1540453683,0,46
68F3EC0578,1540453684,0,52
EYDN928H0F,1540453681,0,47
40O3PU5OUC,1540453680,0,66
RECE9K21F5,1540453980,0,51
Y0N0YOQ887,1540453984,0,62
S5PIBIH17G,1540453982,0,75
Q12O4W7G2T,1540453982,0,52
12BVT60R9X,1540453983,0,66
A4QJUH2060,1540453982,0,65
V2FDN456R9,1540453980,0,46
7B55ZP4AMH,1540453980,0,39
TXJE6WDKRU,1540453982,0,56
43Q2S9ZTNH,1540453982,0,36
3P3EEC963F,1540453981,0,64
1HTB15BF7S,1540453980,0,68
H78H8ET93Z,1540453982,0,97
U908LT7CNW,1540453983,0,61
D1L6Y4UWB7,1540453981,0,71
L74L3988H1,1540453984,0,50
N0BOUUOZBA,1540453984,0,68
47T1UUQRYQ,1540453984,0,64
609H9A8L4H,1540453983,0,98
704R1T9IB7,1540453982,0,68
25DIKBGJKT,1540453983,0,57
UK6D4RQ85F,1540453982,0,100
PIZY3BTWRV,1540453983,0,39
8J7L74C9N0,1540453984,0,56
77CK62NV0Y,1540453982,0,60
8N66IZ5J4I,1540453981,0,95
Y3R23R949S,1540453981,0,55
8BMJ9WQ779,1540453982,0,65
Y59XCOTAI1,1540453983,0,68
68V95C7Y4J,1540453981,0,49
78M8Y1O005,1540453980,0,53
9I60985J72,1540453980,0,47
VWV7992WO4,1540453980,0,99
RN4G9TQ244,1540453983,0,68
7W1TR8KTCU,1540453982,0,80
K3V20TCXR5,1540453982,0,57
5WYZMN8HZ5,1540453981,0,50
68F3EC0578,1540453983,0,94
EYDN928H0F,1540453981,0,58
40O3PU5OUC,1540453983,0,65
RECE9K21F5,1540454280,0,27
Y0N0YOQ887,1540454283,0,55
S5PIBIH17G,1540454281,0,57
Q12O4W7G2T,1540454283,0,77
12BVT60R9X,1540454283,0,44
A4QJUH2060,1540454283,0,99
V2FDN456R9,1540454282,0,43
7B55ZP4AMH,1540454284,0,70
TXJE6WDKRU,1540454284,0,58
43Q2S9ZTNH,1540454280,0,60
3P3EEC963F,1540454284,0,64
1HTB15BF7S,1540454282,0,63
H78H8ET93Z,1540454284,0,84
U908LT7CNW,1540454284,0,73
D1L6Y4UWB7,1540454280,0,60
L74L3988H1,1540454284,0,67
N0BOUUOZBA,1540454281,0,63
47T1UUQRYQ,1540454282,0,61
609H9A8L4H,1540454280,0,59
704R1T9IB7,1540454281,0,52
25DIKBGJKT,1540454284,0,68
UK6D4RQ85F,1540454283,0,63
PIZY3BTWRV,1540454281,0,68
8J7L74C9N0,1540454282,0,98
77CK62NV0Y,1540454280,0,71
8N66IZ5J4I,1540454281,0,85
Y3R23R949S,1540454283,0,70
8BMJ9WQ779,1540454284,0,63
Y59XCOTAI1,1540454282,0,62
68V95C7Y4J,1540454282,0,41
78M8Y1O005,1540454281,0,62
9I60985J72,1540454284,0,60
VWV7992WO4,1540454282,0,71
RN4G9TQ244,1540454281,0,63
7W1TR8KTCU,1540454280,0,62
K3V20TCXR5,1540454283,0,51
5WYZMN8HZ5,1540454282,0,53
68F3EC0578,1540454284,0,64
EYDN928H0F,1540454283,0,62
40O3PU5OUC,1540454281,0,57
RECE9K21F5,1540454583,0,40
Y0N0YOQ887,1540454584,0,43
S5PIBIH17G,1540454583,0,48
Q12O4W7G2T,1540454584,0,64
12BVT60R9X,1540454584,0,62
A4QJUH2060,1540454580,0,29
V2FDN456R9,1540454584,0,98
7B55ZP4AMH,1540454581,0,44
TXJE6WDKRU,1540454583,0,54
43Q2S9ZTNH,1540454584,0,49
3P3EEC963F,1540454582,0,70
1HTB15BF7S,1540454580,0,58
H78H8ET93Z,1540454581,0,64
U908LT7CNW,1540454584,0,41
D1L6Y4UWB7,1540454580,0,74
L74L3988H1,1540454581,0,99
N0BOUUOZBA,1540454582,0,95
47T1UUQRYQ,1540454583,0,44
609H9A8L4H,1540454580,0,72
704R1T9IB7,1540454581,0,51
25DIKBGJKT,1540454583,0,77
UK6D4RQ85F,1540454580,0,59
PIZY3BTWRV,1540454582,0,60
8J7L74C9N0,1540454582,0,62
77CK62NV0Y,1540454581,0,63
8N66IZ5J4I,1540454581,0,63
Y3R23R949S,1540454580,0,100
8BMJ9WQ779,1540454584,0,47
Y59XCOTAI1,1540454582,0,42
68V95C7Y4J,1540454583,0,80
78M8Y1O005,1540454582,0,64
9I60985J72,1540454583,0,41
VWV7992WO4,1540454583,0,56
RN4G9TQ244,1540454584,0,57
7W1TR8KTCU,1540454582,0,37
K3V20TCXR5,1540454584,0,41
5WYZMN8HZ5,1540454581,0,60
68F3EC0578,1540454583,0,96
EYDN928H0F,1540454581,0,69
40O3PU5OUC,1540454582,0,77
RECE9K21F5,1540454884,0,53
Y0N0YOQ887,1540454881,0,41
S5PIBIH17G,1540454884,0,52
Q12O4W7G2T,1540454880,0,61
12BVT60R9X,1540454883,0,100
A4QJUH2060,1540454883,0,53
V2FDN456R9,1540454882,0,63
7B55ZP4AMH,1540454880,0,55
TXJE6WDKRU,1540454882,0,53
43Q2S9ZTNH,1540454884,0,98
3P3EEC963F,1540454880,0,74
1HTB15BF7S,1540454880,0,63
H78H8ET93Z,1540454884,0,94
U908LT7CNW,1540454883,0,51
D1L6Y4UWB7,1540454882,0,55
L74L3988H1,1540454880,0,100
N0BOUUOZBA,1540454882,0,45
47T1UUQRYQ,1540454881,0,52
609H9A8L4H,1540454882,0,60
704R1T9IB7,1540454884,0,71
25DIKBGJKT,1540454882,0,58
UK6D4RQ85F,1540454882,0,69
PIZY3BTWRV,1540454882,0,61
8J7L74C9N0,1540454883,0,63
77CK62NV0Y,1540454884,0,96
8N66IZ5J4I,1540454881,0,29
Y3R23R949S,1540454880,0,97
8BMJ9WQ779,1540454882,0,67
Y59XCOTAI1,1540454882,0,53
68V95C7Y4J,1540454882,0,66
78M8Y1O005,1540454884,0,65
9I60985J72,1540454881,0,67
VWV7992WO4,1540454883,0,59
RN4G9TQ244,1540454881,0,70
7W1TR8KTCU,1540454883,0,49
K3V20TCXR5,1540454882,0,57
5WYZMN8HZ5,1540454881,0,59
68F3EC0578,1540454882,0,54
EYDN928H0F,1540454881,0,67
40O3PU5OUC,1540454881,0,71
RECE9K21F5,1540455181,0,65
Y0N0YOQ887,1540455184,0,69
S5PIBIH17G,1540455183,0,59
Q12O4W7G2T,1540455184,0,80
12BVT60R9X,1540455180,0,54
A4QJUH2060,1540455184,0,94
V2FDN456R9,1540455180,0,46
7B55ZP4AMH,1540455183,0,99
TXJE6WDKRU,1540455180,0,55
43Q2S9ZTNH,1540455184,0,40
3P3EEC963F,1540455184,0,66
1HTB15BF7S,1540455183,0,58
H78H8ET93Z,1540455183,0,63
U908LT7CNW,1540455183,0,48
D1L6Y4UWB7,1540455181,0,66
L74L3988H1,1540455181,0,74
N0BOUUOZBA,1540455182,0,49
47T1UUQRYQ,1540455182,0,53
609H9A8L4H,1540455181,0,65
704R1T9IB7,1540455183,0,96
25DIKBGJKT,1540455182,0,66
UK6D4RQ85F,1540455183,0,94
PIZY3BTWRV,1540455183,0,60
8J7L74C9N0,1540455180,0,98
77CK62NV0Y,1540455181,0,43
8N66IZ5J4I,1540455184,0,48
Y3R23R949S,1540455180,0,79
8BMJ9WQ779,1540455180,0,46
Y59XCOTAI1,1540455182,0,80
68V95C7Y4J,1540455184,0,66
78M8Y1O005,1540455183,0,68
9I60985J72,1540455182,0,61
VWV7992WO4,1540455180,0,99
RN4G9TQ244,1540455183,0,72
7W1TR8KTCU,1540455182,0,45
K3V20TCXR5,1540455184,0,88
5WYZMN8HZ5,1540455181,0,66
68F3EC0578,1540455181,0,52
EYDN928H0F,1540455182,0,94
40O3PU5OUC,1540455181,0,78
RECE9K21F5,1540455484,0,65
Y0N0YOQ887,1540455480,0,59
S5PIBIH17G,1540455484,0,96
Q12O4W7G2T,1540455483,0,55
12BVT60R9X,1540455481,0,85
A4QJUH2060,1540455480,0,65
V2FDN456R9,1540455480,0,94
7B55ZP4AMH,1540455484,0,52
TXJE6WDKRU,1540455480,0,75
43Q2S9ZTNH,1540455484,0,51
3P3EEC963F,1540455480,0,63
1HTB15BF7S,1540455484,0,41
H78H8ET93Z,1540455482,0,46
U908LT7CNW,1540455483,0,68
D1L6Y4UWB7,1540455481,0,95
L74L3988H1,1540455484,0,66
N0BOUUOZBA,1540455480,0,54
47T1UUQRYQ,1540455483,0,37
609H9A8L4H,1540455482,0,49
704R1T9IB7,1540455484,0,44
25DIKBGJKT,1540455481,0,57
UK6D4RQ85F,1540455481,0,78
PIZY3BTWRV,1540455481,0,85
8J7L74C9N0,1540455482,0,99
77CK62NV0Y,1540455483,0,71
8N66IZ5J4I,1540455484,0,60
Y3R23R949S,1540455480,0,56
8BMJ9WQ779,1540455481,0,61
Y59XCOTAI1,1540455484,0,39
68V95C7Y4J,1540455484,0,65
78M8Y1O005,1540455483,0,85
9I60985J72,1540455480,0,56
VWV7992WO4,1540455481,0,95
RN4G9TQ244,1540455483,0,37
7W1TR8KTCU,1540455482,0,53
K3V20TCXR5,1540455480,0,66
5WYZMN8HZ5,1540455480,0,66
68F3EC0578,1540455483,0,42
EYDN928H0F,1540455482,0,42
40O3PU5OUC,1540455481,0,97
RECE9K21F5,1540455784,0,41
Y0N0YOQ887,1540455781,0,62
S5PIBIH17G,1540455781,0,76
Q12O4W7G2T,1540455781,0,47
12BVT60R9X,1540455782,0,73
A4QJUH2060,1540455780,0,53
V2FDN456R9,1540455780,0,84
7B55ZP4AMH,1540455784,0,48
TXJE6WDKRU,1540455784,0,51
43Q2S9ZTNH,1540455781,0,100
